utterance_idx,ut_len,Empathy,Talker,Negative_score,Neutral_score,Positivity_score,Happy,Fear,Sad,Bored,Angry,Excited,news,query,spam,marketing,feedback,complaint,suggestion,appreciation,IMPACT,EDUCATION,POLITICS,ENTERTAINMENT,TASTE,SPORTS,HEALTHY LIVING,GREEN,BUSINESS,WORLDPOST,TECH,SCIENCE,ARTS & CULTURE,CRIME,TRAVEL,RELIGION,context_encoded
1,76,4,1,0.077,0.504,0.419,0.4285353563,0.1378811684,0.0576287952,0.0861807575,0.0225824342,0.2671914884,0.005,0.003,0.515,0.022,0.455,0.0,0.0,0.0,0.8402411342,0.0,0.0,0.1235074699,0.0,0.0,0.0218928158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2,53,4,2,0.012,0.126,0.862,0.3544085741,0.0491333703,0.0200376948,0.1189870689,0.0186396175,0.4387936744,0.002,0.002,0.198,0.222,0.576,0.002,0.007,0.991,0.0,0.0,0.0,0.8505268097,0.046541471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0415106155,0.0,9
3,33,4,1,0.553,0.333,0.114,0.1652002735,0.1263715163,0.0948094804,0.2364980317,0.2280730943,0.1490476039,0.009,0.032,0.311,0.016,0.632,0.479,0.027,0.494,0.1040523201,0.0,0.0,0.7211921811,0.0634742901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4,29,4,2,0.023,0.066,0.912,0.5004829513,0.1294763954,0.0361710627,0.0276769695,0.043213406,0.2629792151,0.004,0.001,0.188,0.015,0.793,0.001,0.0,0.999,0.0655874684,0.0,0.1456650645,0.7300195694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
1,49,4,1,0.868,0.106,0.026,0.0202140992,0.4633720986,0.2730161165,0.0305943482,0.0706221211,0.1421812164,0.007,0.103,0.336,0.001,0.552,0.775,0.058,0.167,0.404029429,0.0,0.0245689582,0.5157141089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2,35,4,2,0.612,0.383,0.005,0.0169361174,0.2832471107,0.5959252838,0.0157244534,0.0575651958,0.0306018389,0.0,0.867,0.022,0.0,0.11,0.0,0.0,0.0,0.6072701812,0.0,0.2971412539,0.0,0.0,0.0,0.0552869104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
3,64,4,1,0.449,0.344,0.208,0.0932088349,0.3377837501,0.2652408777,0.0354415665,0.1032682999,0.165056671,0.003,0.052,0.479,0.011,0.455,0.0,0.0,0.0,0.5418536663,0.0,0.0,0.4093934298,0.0,0.0,0.0,0.0292690601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4,91,4,2,0.468,0.292,0.24,0.2768263828,0.1389793047,0.1329955778,0.0671218294,0.1249741597,0.2591027456,0.012,0.152,0.155,0.051,0.63,0.156,0.297,0.547,0.0422841087,0.0,0.0,0.0,0.0,0.0219693687,0.8803584576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
1,80,4,1,0.392,0.259,0.349,0.1146841578,0.1634434573,0.280597928,0.1328012636,0.2102855498,0.0981876435,0.032,0.335,0.198,0.076,0.358,0.155,0.056,0.789,0.8814156055,0.0,0.0615566149,0.0,0.0,0.0,0.0346834585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2,91,4,2,0.173,0.208,0.619,0.349996351,0.1104324836,0.118279255,0.0422912036,0.2659768841,0.1130238226,0.014,0.099,0.165,0.043,0.679,0.032,0.034,0.934,0.4744525254,0.0,0.0,0.4308192134,0.0,0.0304057673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
3,66,4,1,0.075,0.232,0.693,0.3065238163,0.2127909624,0.0550342277,0.008478695,0.065778794,0.3513935047,0.017,0.016,0.22,0.031,0.716,0.012,0.012,0.976,0.5934571028,0.0,0.0,0.0900567397,0.0,0.0,0.1560341865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4,67,4,2,0.569,0.264,0.167,0.0375573425,0.1639048544,0.5251855855,0.0270074532,0.2206638487,0.0256809157,0.006,0.446,0.256,0.008,0.285,0.0,0.0,0.0,0.1786819696,0.0,0.0,0.6594122648,0.0,0.0,0.0417122021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
1,46,4,1,0.198,0.188,0.614,0.3482941522,0.2660776675,0.0719467663,0.0173366352,0.0350276487,0.26131713,0.015,0.356,0.163,0.192,0.274,0.0,0.0,0.0,0.0,0.0,0.8146057725,0.1542959511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128946695,3
2,42,4,2,0.221,0.629,0.15,0.0858990394,0.1425892608,0.1458527318,0.0566736553,0.5115595093,0.0574258034,0.001,0.51,0.373,0.009,0.107,0.0,0.0,0.0,0.0,0.0,0.029371975,0.8393954039,0.0,0.0664540008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
3,37,4,1,0.257,0.653,0.09,0.1303648671,0.12395564,0.0351916179,0.0163317506,0.4750690471,0.2190870773,0.427,0.002,0.461,0.032,0.078,0.0,0.0,0.0,0.0,0.0,0.0574081689,0.5224918127,0.3495136499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4,114,4,2,0.029,0.209,0.762,0.4147257494,0.1723910208,0.0127830589,0.0,0.0244269159,0.3756732549,0.03,0.137,0.366,0.122,0.344,0.0,0.0,0.0,0.0,0.0,0.0129855657,0.9648589492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101740146,0.0,0.0,0.0,3
1,52,4,1,0.179,0.761,0.061,0.0834476847,0.471861127,0.1811242224,0.0748797469,0.0751335481,0.1135536708,0.004,0.875,0.065,0.004,0.053,0.0,0.0,0.0,0.0720040575,0.0,0.0,0.2578000724,0.0,0.6663601995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
2,40,4,2,0.536,0.457,0.008,0.0836473264,0.1864502199,0.2283483661,0.089883684,0.3329016777,0.078768726,0.001,0.825,0.095,0.001,0.079,0.0,0.0,0.0,0.8775269985,0.0166905019,0.0,0.0463970006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
3,168,4,1,0.209,0.241,0.55,0.2393993097,0.165490651,0.1041700658,0.0715130568,0.1043668824,0.3150600343,0.1,0.051,0.257,0.115,0.477,0.022,0.014,0.964,0.0243738219,0.0,0.0,0.0371299721,0.0,0.9220505953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
4,58,4,2,0.211,0.277,0.511,0.1785782284,0.2590700275,0.2345227541,0.0862173565,0.1101462042,0.1314654292,0.02,0.051,0.315,0.075,0.539,0.042,0.042,0.916,0.4665268958,0.0,0.0,0.4040714502,0.0,0.0525772832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
1,40,4,1,0.809,0.171,0.02,0.0089541226,0.2644169434,0.6705601118,0.0033777827,0.0431960587,0.0094949808,0.023,0.069,0.599,0.001,0.309,0.0,0.0,0.0,0.4503043592,0.0,0.0,0.2817501426,0.0,0.0,0.1283982396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
2,46,4,2,0.613,0.375,0.012,0.011989244,0.175069721,0.7594218353,0.0061449981,0.0381031943,0.0092710073,0.001,0.394,0.172,0.0,0.433,0.353,0.419,0.228,0.0665539578,0.0,0.0839964822,0.7362157106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
3,94,4,1,0.897,0.09,0.013,0.0203284027,0.1308143955,0.7790111417,0.0159460648,0.0450718681,0.0088281273,0.006,0.114,0.241,0.002,0.637,0.837,0.01,0.153,0.2634288073,0.0,0.5598192215,0.048806347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
4,67,4,2,0.548,0.35,0.102,0.2500765167,0.1149556715,0.3661342792,0.0322231837,0.0751609931,0.1614493559,0.01,0.06,0.251,0.009,0.67,0.572,0.233,0.195,0.1185720116,0.0,0.0,0.8429048061,0.0,0.0,0.0088762287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
1,98,4,1,0.053,0.231,0.716,0.305654189,0.2548018895,0.0520095474,0.0078666261,0.0340081943,0.3456595537,0.025,0.054,0.18,0.118,0.624,0.016,0.042,0.943,0.2803886235,0.0,0.0,0.1684709191,0.0,0.0,0.0,0.0,0.3374166787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
2,55,4,2,0.045,0.517,0.438,0.2580337511,0.3738743054,0.1357271231,0.0298242027,0.0606971839,0.1418434338,0.002,0.777,0.064,0.073,0.083,0.0,0.0,0.0,0.0,0.0,0.1243581027,0.6085974574,0.0,0.0814496726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
3,102,4,1,0.147,0.382,0.471,0.225010053,0.1549328008,0.052735023,0.0367431087,0.120672215,0.4099067995,0.03,0.091,0.136,0.169,0.574,0.086,0.406,0.508,0.1469112337,0.0,0.0,0.6722646952,0.084564887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4,13,4,2,0.084,0.547,0.368,0.0995642232,0.2452861651,0.2800178441,0.0805238992,0.2402130166,0.0543948518,0.002,0.139,0.597,0.013,0.25,0.0,0.0,0.0,0.0,0.0,0.1783597022,0.5441499949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0627367273,0.0,0.0,0.0,20
1,99,3,1,0.849,0.134,0.018,0.0249259847,0.2978850619,0.2938709499,0.0492109365,0.2613839782,0.0727230888,0.005,0.046,0.474,0.001,0.473,0.0,0.0,0.0,0.3521262705,0.0069871433,0.0,0.6198382974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
2,29,3,2,0.059,0.837,0.104,0.3073738045,0.2277449795,0.0502456971,0.0658870565,0.0965365068,0.2522119557,0.005,0.118,0.599,0.006,0.272,0.0,0.0,0.0,0.0918174982,0.0,0.0,0.6369529963,0.0756114423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
3,78,3,1,0.484,0.388,0.128,0.081431099,0.1502104042,0.4619713805,0.071605421,0.1376053745,0.0971763209,0.005,0.009,0.434,0.004,0.547,0.242,0.087,0.671,0.103311412,0.0,0.0,0.8340118527,0.0,0.0,0.041541975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
4,37,3,2,0.851,0.119,0.03,0.0247936125,0.1932600421,0.175852238,0.1260626717,0.420246818,0.0597846177,0.046,0.035,0.534,0.01,0.376,0.0,0.0,0.0,0.009568871,0.0,0.0288247727,0.9536116719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
1,120,4,1,0.544,0.369,0.088,0.0621598667,0.2170048384,0.5764750051,0.0222981095,0.0549121093,0.067150071,0.006,0.023,0.452,0.002,0.517,0.277,0.032,0.691,0.9699500203,0.0,0.0,0.0073222574,0.0,0.0,0.0136247445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2,47,4,2,0.072,0.547,0.381,0.3102489239,0.2221351265,0.3079211432,0.0222436286,0.0308957556,0.1065554221,0.01,0.005,0.734,0.004,0.248,0.0,0.0,0.0,0.252969563,0.0,0.0,0.1905540377,0.0,0.0,0.3495709598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
3,21,4,1,0.006,0.027,0.967,0.4255638765,0.1137502297,0.0221920286,0.0214311805,0.0304342394,0.3866284453,0.019,0.005,0.303,0.112,0.561,0.001,0.001,0.998,0.071252346,0.0,0.846529603,0.0,0.0,0.0,0.0195379537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
4,55,4,2,0.286,0.501,0.213,0.2302710107,0.1915875418,0.0976183629,0.087448932,0.1318552552,0.2612188973,0.011,0.069,0.411,0.042,0.466,0.219,0.313,0.468,0.2000476271,0.0,0.1940795034,0.5442721844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
1,142,5,1,0.103,0.458,0.439,0.589530083,0.0146555172,0.0637541664,0.0036241743,0.016172724,0.3122633351,0.084,0.003,0.128,0.014,0.771,0.012,0.017,0.971,0.3478597105,0.0,0.0,0.0,0.0,0.0,0.3044809997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2024979442,15
2,142,5,2,0.024,0.168,0.808,0.4633138088,0.0400607037,0.0187622765,0.0060307639,0.0146995211,0.457132926,0.016,0.006,0.125,0.044,0.809,0.003,0.009,0.988,0.1886048913,0.0,0.0,0.0293224584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7049477696,15
3,123,5,1,0.409,0.299,0.292,0.3556723555,0.108187793,0.2513052602,0.0145491518,0.0807371158,0.1895483237,0.016,0.031,0.36,0.014,0.579,0.009,0.003,0.988,0.2840166688,0.0,0.0,0.1187718809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4592079222,15
4,238,5,2,0.052,0.311,0.636,0.4250512035,0.0781214526,0.0439783348,0.0174176094,0.0402155012,0.3952158986,0.053,0.008,0.206,0.174,0.559,0.031,0.074,0.895,0.0935271233,0.0,0.2567605972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593739152,15
1,65,3,1,0.875,0.102,0.023,0.0134737735,0.1348045883,0.2349797342,0.0053982525,0.579298551,0.0320451006,0.01,0.11,0.242,0.003,0.635,0.917,0.023,0.059,0.0751013756,0.0,0.0,0.840911448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256922357,0.0,0.0,16
2,50,3,2,0.88,0.116,0.004,0.0316468204,0.1619770081,0.1603800991,0.1093658623,0.4674222736,0.0692079366,0.032,0.536,0.257,0.002,0.173,0.0,0.0,0.0,0.1115489304,0.0,0.5858962536,0.2339090556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
3,66,3,1,0.994,0.006,0.001,0.0078997042,0.1012451937,0.158891815,0.0160078937,0.693684785,0.0222706085,0.008,0.131,0.26,0.002,0.599,0.977,0.008,0.015,0.8220781684,0.0,0.0420789272,0.0,0.0,0.0,0.0,0.0,0.0,0.0956680477,0.0,0.0,0.0,0.0,0.0,0.0,16
4,41,3,2,0.058,0.893,0.049,0.0892504114,0.292689638,0.170345487,0.1626354266,0.1447745547,0.1403044823,0.001,0.407,0.395,0.001,0.195,0.0,0.0,0.0,0.5150816441,0.0,0.0,0.349920541,0.0,0.0451242104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
1,80,2,1,0.866,0.11,0.024,0.024962109,0.1431433181,0.6275048511,0.0353619379,0.147486974,0.0215408099,0.003,0.225,0.443,0.001,0.328,0.0,0.0,0.0,0.0563738532,0.0,0.0065383548,0.9296311736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
2,22,2,2,0.045,0.859,0.095,0.0451218056,0.6365437937,0.1421940871,0.0360108505,0.0738506217,0.0662788414,0.0,0.318,0.559,0.001,0.122,0.0,0.0,0.0,0.0313660465,0.0,0.0,0.9235281944,0.0,0.0,0.0,0.0,0.0,0.0201546084,0.0,0.0,0.0,0.0,0.0,0.0,23
3,28,2,1,0.045,0.6,0.355,0.3487968092,0.2095100799,0.0756434291,0.0481425539,0.0482221295,0.2696849984,0.024,0.014,0.445,0.252,0.266,0.0,0.0,0.0,0.0,0.0,0.1772934645,0.1464080513,0.0,0.4365814924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
4,41,2,2,0.688,0.249,0.063,0.0671242722,0.4336236076,0.2020900085,0.1179625534,0.1161827571,0.0630168013,0.004,0.042,0.417,0.003,0.535,0.577,0.22,0.203,0.1671437472,0.0,0.5461548567,0.2046896964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
1,40,3,1,0.038,0.294,0.667,0.1889299346,0.1658185255,0.0762669691,0.028653176,0.0357862395,0.5045451552,0.013,0.109,0.335,0.311,0.232,0.0,0.0,0.0,0.0,0.0,0.0936053544,0.5188643336,0.0,0.0,0.0,0.0,0.0,0.1128063425,0.0,0.0,0.0,0.0,0.0,0.0,25
2,54,3,2,0.224,0.364,0.411,0.2539829315,0.1685311161,0.2356881577,0.0959323382,0.1318715496,0.1139939068,0.002,0.112,0.433,0.023,0.429,0.0,0.0,0.0,0.6289557219,0.0,0.0,0.121659413,0.098551251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
3,43,3,1,0.071,0.347,0.582,0.3508773454,0.1317444813,0.0611002658,0.0218004907,0.0373018794,0.3971755373,0.021,0.092,0.292,0.395,0.201,0.0,0.0,0.0,0.0001926389,0.0,0.0,0.0,0.0,0.0,0.0,0.0001398214,0.0,0.0,0.0,0.0,0.0,0.0,0.9993025064,0.0,25
4,27,3,2,0.434,0.559,0.007,0.1668713575,0.2300845866,0.1353966738,0.2216365643,0.1582447429,0.0877660749,0.0,0.843,0.121,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.2567695379,0.4770706594,0.1074975878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
1,59,3,1,0.42,0.513,0.067,0.0295704614,0.1715030902,0.6836286124,0.0231244631,0.0626350485,0.0295383244,0.003,0.236,0.295,0.022,0.443,0.224,0.094,0.682,0.5226919055,0.0,0.1419049948,0.1751229018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2,22,3,2,0.313,0.601,0.086,0.056836638,0.1645600892,0.6625052157,0.0394641361,0.0472397828,0.0293941382,0.001,0.06,0.786,0.001,0.152,0.0,0.0,0.0,0.5178009868,0.0,0.2381932139,0.0,0.0,0.0,0.0703558251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3,122,3,1,0.792,0.169,0.039,0.041120478,0.1514222565,0.3137291151,0.0933242248,0.3614479544,0.0389559713,0.054,0.566,0.035,0.017,0.327,0.0,0.0,0.0,0.2535068989,0.0,0.6732054949,0.0,0.0,0.0,0.0350833461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4,29,3,2,0.61,0.341,0.049,0.0174636598,0.3749945241,0.4070090572,0.0797215243,0.0793297175,0.041481517,0.002,0.102,0.278,0.001,0.618,0.773,0.041,0.186,0.3987998962,0.0,0.3185150921,0.1092992574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1,87,4,1,0.671,0.283,0.046,0.022343581,0.2425403447,0.6253447962,0.0150004134,0.0716113601,0.0231595046,0.002,0.552,0.162,0.004,0.28,0.0,0.0,0.0,0.853587985,0.0,0.0,0.0734948516,0.0202919785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2,48,4,2,0.403,0.573,0.024,0.0478137128,0.2562873362,0.1506957884,0.2049448978,0.2499033452,0.0903549197,0.007,0.502,0.354,0.005,0.133,0.0,0.0,0.0,0.0704641566,0.0,0.0340835862,0.8785958886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
3,80,4,1,0.854,0.112,0.034,0.045453314,0.4213561844,0.2379326,0.0177605561,0.199266512,0.0782308335,0.009,0.425,0.143,0.007,0.416,0.0,0.0,0.0,0.10880813,0.0,0.0,0.8115231991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227980595,0.0,0.0,0.0,13
4,65,4,2,0.118,0.44,0.442,0.3679387348,0.1913724722,0.04317038,0.025938461,0.098992328,0.2725876241,0.003,0.007,0.546,0.036,0.408,0.0,0.0,0.0,0.0895209312,0.0,0.0,0.7817270756,0.0337102935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
5,120,4,1,0.921,0.059,0.02,0.0183896207,0.1800468469,0.2811997613,0.0397901649,0.4515385025,0.0290351037,0.003,0.173,0.116,0.005,0.703,0.969,0.005,0.026,0.7287653685,0.0,0.0,0.1260380596,0.0,0.0,0.0723915994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
1,74,4,1,0.641,0.328,0.031,0.0440686891,0.1381958828,0.8051419289,0.0012648364,0.0062747293,0.0050539335,0.012,0.025,0.654,0.0,0.309,0.0,0.0,0.0,0.4129793346,0.0,0.0522716083,0.0,0.0,0.0,0.4808506668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2,28,4,2,0.59,0.39,0.021,0.0238034364,0.1526191078,0.7910032781,0.0049633087,0.0218890542,0.0057218148,0.001,0.145,0.101,0.0,0.753,0.366,0.212,0.422,0.3593255877,0.0,0.3997426629,0.0933621377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
3,78,4,1,0.586,0.242,0.172,0.126699721,0.1663569802,0.4121248912,0.0089895321,0.2470689123,0.0387599632,0.003,0.039,0.207,0.001,0.75,0.02,0.006,0.974,0.7485712171,0.0,0.1069946662,0.0970074013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4,63,4,2,0.505,0.41,0.085,0.135187003,0.1276442891,0.5381267716,0.0342226497,0.0751010309,0.0897182558,0.008,0.042,0.123,0.002,0.825,0.352,0.132,0.517,0.0,0.0,0.0,0.0179822687,0.0,0.0,0.9138784409,0.0,0.0,0.0,0.0,0.0311406348,0.0,0.0,0.0,0.0,10
1,36,2,1,0.457,0.432,0.112,0.0302851082,0.1815294429,0.3041085896,0.1927003827,0.231190025,0.0601864516,0.024,0.093,0.481,0.008,0.394,0.0,0.0,0.0,0.3785883188,0.0,0.1020050868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10378775,0.0,0.0,6
2,37,2,2,0.171,0.804,0.024,0.0673910192,0.26366341,0.2069231902,0.2624721908,0.1079733679,0.091576822,0.002,0.871,0.096,0.003,0.028,0.0,0.0,0.0,0.1098751649,0.0,0.497911334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0904120281,6
3,31,2,1,0.425,0.459,0.116,0.0496214233,0.1980360261,0.2920071805,0.1092736259,0.2655991161,0.0854626281,0.003,0.148,0.354,0.003,0.493,0.611,0.109,0.28,0.2118142992,0.0,0.089483574,0.5238406658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
4,89,2,2,0.268,0.696,0.036,0.1423099033,0.4613845195,0.1589190342,0.0939431336,0.0574575782,0.0859858312,0.003,0.39,0.454,0.002,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.9447497725,0.010541385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102853971,0.0,0.0,0.0,6
1,83,4,1,0.07,0.381,0.549,0.2252017058,0.1680896814,0.112120921,0.0857492446,0.0924835126,0.3163549346,0.089,0.017,0.351,0.069,0.474,0.072,0.087,0.841,0.1944425106,0.0,0.0,0.1742367744,0.0,0.423848033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
2,39,4,2,0.071,0.384,0.545,0.3289614526,0.2318015492,0.1195527499,0.0357312837,0.1305576911,0.1533952734,0.015,0.385,0.327,0.013,0.26,0.0,0.0,0.0,0.1284366995,0.0,0.0,0.2477145195,0.0,0.5501701832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
3,113,4,1,0.354,0.446,0.2,0.1987778945,0.2542694907,0.1885025835,0.0917602193,0.0918230986,0.1748667134,0.022,0.007,0.543,0.029,0.4,0.0,0.0,0.0,0.0785946772,0.0,0.0,0.0896560773,0.0,0.6826140285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4,50,4,2,0.248,0.465,0.286,0.2878935321,0.1380526718,0.1555212415,0.0469440846,0.1631766068,0.2084118631,0.036,0.035,0.503,0.097,0.329,0.0,0.0,0.0,0.0391724743,0.0,0.1043342426,0.7414987683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
1,86,5,1,0.726,0.242,0.032,0.023387612,0.2534091294,0.5916033403,0.0303466765,0.0739931423,0.0272600995,0.018,0.093,0.68,0.007,0.203,0.0,0.0,0.0,0.9694637656,0.0089557795,0.0134423533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
2,227,5,2,0.874,0.103,0.023,0.0778097857,0.1967253305,0.4522719162,0.0455550132,0.1085021258,0.1191358285,0.037,0.088,0.284,0.012,0.579,0.485,0.049,0.466,0.9888732433,0.0,0.0,0.0023239609,0.0,0.0,0.0053623598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
3,96,5,1,0.631,0.305,0.063,0.0339272213,0.1548961648,0.7324064255,0.012790933,0.042939309,0.0230399465,0.001,0.012,0.516,0.001,0.47,0.0,0.0,0.0,0.9017757177,0.0,0.0,0.0417471603,0.0,0.0,0.0293521229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
4,310,5,2,0.265,0.353,0.382,0.5409743147,0.1102739093,0.1470639205,0.0211801758,0.0410821804,0.1394254994,0.026,0.155,0.149,0.06,0.61,0.121,0.169,0.711,0.6033640504,0.0568805635,0.0,0.0,0.0,0.0,0.330755949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
1,120,4,1,0.981,0.018,0.001,0.0128555317,0.1302018667,0.2552441393,0.0525538169,0.5267191426,0.0224255028,0.004,0.454,0.069,0.002,0.471,0.977,0.018,0.004,0.5989763141,0.0,0.0,0.0,0.0,0.0,0.0695747361,0.0,0.1946692318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,36,4,2,0.839,0.159,0.003,0.0363189108,0.2281001952,0.3873658514,0.115856319,0.1844796253,0.0478790983,0.001,0.655,0.159,0.002,0.182,0.0,0.0,0.0,0.0,0.0,0.0577507503,0.7483333945,0.0,0.0658744127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3,114,4,1,0.991,0.008,0.001,0.0199014888,0.1709470378,0.3681247209,0.0316691591,0.3907580024,0.018599591,0.006,0.162,0.103,0.002,0.728,0.947,0.006,0.047,0.5938153267,0.0,0.0,0.0745385066,0.0,0.0,0.1824500561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4,47,4,2,0.964,0.035,0.001,0.0181116376,0.1287778279,0.1960725332,0.0916173895,0.540967711,0.0244529008,0.001,0.94,0.017,0.001,0.042,0.0,0.0,0.0,0.1642145216,0.0,0.3883777857,0.3130305409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,57,4,1,0.533,0.337,0.129,0.1904044482,0.1113779516,0.0905950058,0.1052898189,0.4036835594,0.0986492162,0.004,0.03,0.345,0.005,0.616,0.121,0.036,0.844,0.8120142221,0.0,0.0332687423,0.1030706093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
